feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Rothia	Timepoint	Post	-1.21369333045825	0.855039591334355	139	49	0.158104845492292	0.322662949984269
Staphylococcus	Timepoint	Post	-0.993634991731346	0.744139956757817	139	128	0.184096862733015	0.36819372546603
Raoultella	Timepoint	Post	1.11443808166895	0.855091131656375	139	42	0.194743626500352	0.374506974039139
Streptomyces	Timepoint	Pre	0.984816971520502	0.752074675081076	139	47	0.192698222810742	0.374506974039139
uncultured	Timepoint	OR	-1.13683334364514	0.916428005740656	139	68	0.217715331127684	0.41078364363714
Bacillus	Timepoint	CV1	0.842622367813312	0.706574212398949	139	79	0.23567080723063	0.436427420797463
Finegoldia	Timepoint	CV1	0.981390031467303	0.876000392017789	139	78	0.265029333857374	0.481871516104316
Brevibacterium	Timepoint	Pre	-0.711856185750718	0.671458501651658	139	46	0.291350976033427	0.516464482588335
Streptococcus	Timepoint	CV1	0.977386999000977	0.927736656015667	139	110	0.294384755075351	0.516464482588335
Paracoccus	Timepoint	CV1	1.04752422277266	1.02884965561754	139	60	0.310818902575785	0.535894659613422
Streptococcus	Timepoint	Post	-0.822128477860185	0.832791206427855	139	110	0.325736459401748	0.552095693901268
Escherichia.Shigella	Timepoint	Pre	0.856601482002057	0.985915971056589	139	74	0.386879966093438	0.644799943489064
Brachybacterium	Timepoint	Pre	-0.484155355128638	0.586848342663706	139	45	0.411202055737641	0.674101730717445
Pseudomonas	Timepoint	OR	0.782286290795966	0.986106594751443	139	71	0.429296435466296	0.692413605590801
Afipia	Timepoint	CV1	0.440781560892166	0.565559655472504	139	41	0.437469762191895	0.694396447923643
Brachybacterium	Timepoint	CV1	-0.404384068235922	0.648096956712474	139	45	0.533965242274202	0.725039288052227
Brevundimonas	Timepoint	OR	-0.474054240957944	0.765126654695303	139	48	0.536854498433277	0.725039288052227
Brevundimonas	Timepoint	Post	-0.460322207157078	0.765126654695303	139	48	0.548694393211372	0.725039288052227
Brevundimonas	Timepoint	CV1	0.559233099093906	0.852119374564997	139	48	0.513014694197652	0.725039288052227
Cutibacterium	Timepoint	Post	-0.576954105804534	0.801366738499346	139	116	0.47313547739356	0.725039288052227
Dietzia	Timepoint	Pre	0.358195376444009	0.57821609741775	139	55	0.536923135341756	0.725039288052227
