SampleID,Eubacterium_nodatum_group,0319-6G20,Abiotrophia,Acinetobacter,Actinomyces,Aerococcus,Aeromonas,Afipia,Agathobacter,Alkanindiges,Alloprevotella,Amaricoccus,Anaerococcus,Anoxybacillus,Atopobium,Aureimonas,Auricoccus-Abyssicoccus,Azospirillum,Bacillus,Bacteroides,Bifidobacterium,Blastococcus,Blautia,Bosea,Brachybacterium,Brevibacillus,Brevibacterium,Brevundimonas,Brochothrix,Burkholderia-Caballeronia-Paraburkholderia,Campylobacter,Capnocytophaga,Caulobacter,Clostridium_sensu_stricto_1,Collinsella,Comamonas,Corynebacterium,Cutibacterium,Deinococcus,Delftia,Denitratisoma,Dermabacter,Dermacoccus,Dietzia,Dolosigranulum,Dorea,DSSD61,Enterobacter,Enterococcus,Eremococcus,Escherichia-Shigella,Ezakiella,Facklamia,Faecalibacterium,Fastidiosipila,Fenollaria,Finegoldia,Fusicatenibacter,Fusobacterium,Gardnerella,Gemella,Gordonia,Granulicatella,Haematobacter,Haemophilus,Helcococcus,Intestinibacter,Janthinobacterium,Jeotgalicoccus,JG30-KF-CM45,KD4-96,Klebsiella,Klenkia,Kocuria,Kytococcus,Lachnoanaerobaculum,Lactobacillus,Lactococcus,Lautropia,Lawsonella,Leptotrichia,Leuconostoc,Luteimonas,Macrococcus,Marmoricola,Massilia,Meiothermus,Methylobacterium-Methylorubrum,Methylocella,Methylophilus,Microbacterium,Micrococcus,Millisia,Mobilicoccus,Moraxella,Murdochiella,Muricoccus,Mycobacterium,Mycoplasma,Negativicoccus,Neisseria,Nesterenkonia,Oribacterium,Ornithinimicrobium,Ottowia,Pantoea,Paracoccus,Pedobacter,Pelomonas,Peptoniphilus,Peptostreptococcus,Phreatobacter,Porphyromonas,Prevotella,Pseudoclavibacter,Pseudoglutamicibacter,Pseudomonas,Pseudorhodoplanes,Pseudoxanthomonas,Puia,Raoultella,Rhodococcus,Romboutsia,Roseomonas,Rothia,Ruminococcus,S5-A14a,Saccharimonadales,Selenomonas,Serratia,Skermanella,Sphingobacterium,Staphylococcus,Stenotrophomonas,Stomatobaculum,Streptococcus,Streptomyces,Subdoligranulum,Terrisporobacter,Turicibacter,uncultured,Varibaculum,Veillonella,Weissella,WPS-2,Xanthomonas,Yimella
LK16S011-252,0,0.021201413,0,0.171024735,0,0,0,0,0,0,0,0,0.025441696,0,0,0,0,0.051590106,0.120848057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120141343,0.051590106,0,0,0,0,0,0,0,0,0,0,0,0,0.028975265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041696113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003533569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061484099,0,0,0,0,0,0,0,0.268551237,0,0,0,0.033922261,0,0,0,0,0,0,0,0,0,0
LK16S011-253,0,0,0,0.000117291,0,0,0,0,0,0,0,0,0.047815463,0,0,0,0,0,0.000430065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932245137,0.001544326,0,0,0,0.001348842,0,0,0,0,0,0,0,0,0,0,0.001348842,0,0.000175936,0,0.001348842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008484019,0,0,0,0,0,0,0.000175936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004828463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK16S011-254,0,0,0,0.005194163,0,0,0,0,0,0,0,0,0.010388326,0,0,0,0,0,0.032649023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594360623,0.011130349,0,0,0,0.007420233,0,0,0,0,0.001236705,0,0,0,0.001731388,0,0,0,0,0,0.043779372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01830324,0,0,0,0,0,0.001484047,0,0,0,0,0,0,0,0,0,0,0,0.019787287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001978729,0,0.018550581,0,0,0,0,0,0,0,0.229285184,0,0,0.002720752,0,0,0,0,0,0,0,0,0,0,0
LK16S011-255,0,0,0,0,0.001674922,0,0,0,0,0,0,0,0.180700117,0,0,0,0,0,0.000574259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660445529,0.006077573,0,0,0,0.002057761,0,0,0,0,0,0,0,0,0,0,0.011413395,0,0.002990931,0,0.004091594,0,0,0,9.57098E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000789606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019142,0,0,0,0,0,0,0,0.000813533,7.17824E-05,0,0,0,0,0,0.000119637,0,0,0.035101572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092790659,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK16S011-256,0,0,0,0.121261555,0.012506797,0,0,0,0,0,0,0,0.033170201,0,0,0,0,0,0.259923872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11908646,0.048939641,0,0,0,0,0,0,0,0,0.025557368,0,0,0,0.007612833,0,0,0,0,0,0.022294725,0,0,0,0,0,0,0,0.014138119,0,0,0,0,0,0,0,0.003806417,0.034801523,0,0,0,0,0.013594345,0.004893964,0,0,0,0,0,0,0,0,0,0,0,0.044045677,0,0,0,0,0,0,0,0,0.005981512,0,0,0,0,0,0,0,0,0.001087548,0,0,0,0,0,0,0.010331702,0,0,0,0,0,0,0,0.010875476,0,0,0,0,0,0,0,0.1348559,0,0,0.071234367,0,0,0,0,0,0,0,0,0,0,0
LK16S011-257,0,0,0,0.000117649,0.000156866,0,0,0,0,0,0,0,0.02135336,0,0,0,0,0,0.000274515,0,0,0,0,0,0,0,0,0.000156866,0,0,0,0,0,0,0,0,0.968528795,0.00066668,0,0,0,0.001921606,0,0,0,0,0,0,0,0,0,0,0.001117669,0,0,0,0.000372556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000176474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000313732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002235338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002411812,0,0,0.000196082,0,0,0,0,0,0,0,0,0,0,0
LK16S011-258,0,0,0,0.008068583,0.005042864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111447302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205748865,0.005042864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034291478,0,0,0,0,0,0.002521432,0,0,0,0,0,0,0,0,0,0,0.037821483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03530005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517902168,0,0,0.026222895,0,0,0,0,0,0,0.010590015,0,0,0,0
LK16S011-259,0,0,0.00029506,0.000632271,0.001517451,0,0,0,0,0,0,0,0.020633114,0,0.00059012,0,0,0,0.000990558,0,0.000505817,0,0,0,0,0,0.000231833,0.000168606,0,0,0,0.000969482,0,0.000906255,0,0,0.734403979,0.005922273,0,0,0,0.001327769,0,0.001074861,0,0,0,0,0,0,0,0,0.001327769,0,0.000569044,0,0.004573428,0,0,0,0,0,0,0,0.002950599,0,0,0,0,0,0,0,0,0.062826673,0,0.00029506,0,0,0.003098128,0.000189681,0.002866296,0,0,0,0,0,0,0,0,0,0,0.004826336,0,0,0,0,0,0,0,0,0.004678806,0,0.000189681,0,0,0,0.000505817,0,0,0.00613303,0,0,0,0.001854662,0,0,0.000421514,0,0.000358287,0,0,0.000273984,0,0,0.003709324,0,0,0,0.000990558,0,0,0,0.074671219,0,0,0.044828022,0,0,0,0,0.00269769,0,0.004994942,0,0,0,0
LK16S011-260,0,0,0,0.048099762,0,0,0,0,0,0,0,0,0.034441805,0,0,0,0,0,0.089667458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028503563,0,0,0.235154394,0.014845606,0,0,0,0.005344418,0,0,0,0,0,0,0,0,0,0,0,0.001187648,0,0,0.026128266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00415677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005344418,0,0.007125891,0,0,0,0,0,0,0,0.021377672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438836105,0,0,0.026128266,0.008313539,0,0,0,0.005344418,0,0,0,0,0,0
LK16S011-261,0,0,0,0.000134647,0,0,0,0,0,0,0,0,0.030475079,0,0,0,0,0,0.000605911,0,0,0,0,0,0,0,0.000179529,8.97646E-05,0,0,0,0.000269294,0,0,0,0,0.174143309,0.002558291,0,0,0,0.000605911,0,0.000314176,0.000112206,0,0,0,0,0,0,0,0.001840174,0,0,0,0.000740558,0,0,0,0.000246853,0,0,0,0.000359058,0,0,0,0,0,0,0,0,0.072641996,0,0,0,0,0.000359058,0,0,0,0,0,0,0,0,0,0,0,0,0.017077714,0,0,0,0,0,0,0,0,0.000134647,0.001324028,0,0,0,0,0.000516146,0,0,0.003949642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000426382,0,0,0,0,0,0,0,0.682906578,0,0,0.006822109,0,0,0,0,0.000157088,0,0.001009852,0,0,0,0
LK16S011-262,0,0,0.000782157,0.002275367,0.003389348,0,0,0,0.000497736,0,0,0.000426631,0.001919841,0,0,0,0,0,0.002204262,0,0,0,0,0,0,0,0.000308123,0.000165912,0,0,0,0.003010121,0,0.001872437,0,0,0.235618971,0.015311322,0,0,0,0,0,0.000616245,0.000118509,0.000592543,0,0,0,0,0.000331824,0,0,0,0,0,0.007726766,0.00040293,0,0,0.000331824,0,0.001943542,0,0.00519068,0,0,0,0,0,0,0,0,0.231352658,0,0.000663649,0,0,0.011756062,0.000829561,0,0,0.000284421,0,0,0,0,0,0,0,0,0.042615724,0,0,0,0,0,0,0,0,0,0.002275367,0.000260719,0,0,0,0.005332891,0,0,0.000237017,0,0,0.00177763,0,0,0,0.00040293,0,0,0,0,0,0.00381598,0,0.016662321,0,0,0,0,0,0,0,0.313692494,0,0,0.068498021,0,0.000379228,0,0.000450333,0.002654595,0,0.008390415,0,0,0.002630893,0
LK16S011-263,0,0,0,0.010385997,0.014236257,0.00119714,0,0,0.000258841,0,0,0,0.024525188,0,0.001294205,0,0,0,0.004270877,0,0,0,0,0,0.001844242,0,0.003688485,0.005403307,0.001067719,0,0,0,0,0,9.70654E-05,0,0.194939658,0.260394085,0.002879607,0,0,0,0.001391271,0.003073737,0,0,0,0,0,0.001650112,0,0.000258841,0,0.000841233,0,0.001617756,0.011130165,0,0.001003009,0,0.010159511,0,0,0,0.01375093,0,0,0,0,0,0.002200149,0,0,0.005791568,0,0.001229495,0.033843466,0.007894652,0.000744168,0.02232504,0.001844242,0,0.000905944,0,0,0.000711813,0.003817905,0.008185848,0,0.000679458,0.000970654,0.026531207,0.001164785,0,0,0,0,0,0,0.002038373,0.004335587,0,0,0,0,0,0.042935257,0,0,0.004303232,0,0,0,0.004950335,0,0.003267868,0.000388262,0,0.000938299,0,0,0,0.000355906,0,0.017148219,0.000388262,0,0,0.002556055,0,0,0,0.115087197,0,0,0.100818585,0,0,0,0.000938299,0.001650112,0,0.006276895,0,0.001423626,0,0
LK16S011-264,0,0,0,0.005041449,0.002520725,0,0,0,0.000259869,0,0,0.000155921,0.035394091,0,0,0,0,0,0.004807567,0.000155921,0,0,0.001377303,0,0.002754606,0,0.00758816,0.004755594,0.000233882,0,0,0,0,0.000441776,0,0,0.345910969,0.254411268,0.004157896,0,0.000883553,0.002650659,0.000467763,0.002988488,0,0,0,0,0,0.005041449,0.000571711,0.000155921,0,0,0,0.002000988,0.057093111,0,0,0,0.004989475,0,0.002936514,0.000181908,0.001871053,0,0,0,0,0,0.002676646,0,0,0.00371612,0,0,0.011850004,0.001741119,0.000831579,0.014292768,0,0.001065461,0.000961513,0.000233882,0,0.000961513,0.002338817,0.00660066,0,0,0,0.022218757,0.001247369,0,0,0,0,0,0,0.00288454,0.008835529,0,0,0,0,0.001091448,0.006756581,0,0,0.008783556,0,0,0.000857566,0.00189704,0,0.006964476,0.003690133,0,0,0,0.001013487,0,0.000857566,0,0.009121385,0.000103947,0,0,0,0,0,0,0.091187859,0,0,0.028611523,0,0,0,0.00090954,0.00148125,0,0.002416777,0,0,0,0
LK16S011-265,0,0,0,0.002627855,0.000808571,0,0,0,0,0,0,0,0.053439183,0,0,0,0,0,0.010658434,0,0,0,0,0,0,0.000330779,0,0.000294026,0,0,0,0,0,0,0,0,0.90773104,0.003399673,0,0,0.000183766,0,0,0.000569675,0.000532922,0,0,0,0,0,0.000238896,0,0.005807009,0,0.000753441,0,0.000551298,0,0,0,7.35064E-05,0,0,0,0,0,0,0,0,0,9.18831E-05,0,0,0,0,0,0,0,0,0,0,0,0.002131687,0,0,0,0.000147013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002940258,0,0,0.000165389,0.000312402,0,0,0.000257273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004244997,0,0,0.000606428,0,0,0,0,0.000845324,0,0.000257273,0,0,0,0
LK16S011-266,0,0,0,0.17578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103515625,0.06640625,0,0,0,0,0,0,0,0,0,0,0.138671875,0,0.07421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134765625,0,0,0,0.025390625,0,0,0,0,0,0,0,0,0,0
LK16S011-267,0,0,0,0.030063291,0.007911392,0,0,0,0,0,0,0,0.036919831,0,0,0,0,0.003691983,0.0907173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033227848,0,0,0.560126582,0.023734177,0,0,0,0,0,0,0.004746835,0,0,0,0,0,0.015822785,0,0.010021097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342827,0,0,0,0,0,0,0,0,0.009493671,0,0,0,0,0,0,0,0,0.015295359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012130802,0,0,0.017932489,0,0,0,0,0,0,0,0,0,0,0,0,0.013185654,0,0,0,0,0,0,0,0,0,0.080696203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK16S011-268,0,0,0,0.206896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343596059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049261084,0,0,0.027093596,0.043103448,0,0,0,0,0,0,0,0,0,0,0,0,0.048029557,0,0,0,0,0,0,0,0,0,0.016009852,0,0,0,0.023399015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009852217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036945813,0,0,0,0,0,0,0,0,0,0,0,0,0.013546798,0,0,0,0,0,0,0,0,0,0,0.158866995,0,0,0,0.023399015,0,0,0,0,0,0,0,0,0,0
LK16S011-269,0,0,0,0.000998936,0,0,0,0,0,0,0,0,0.028870875,0,0,0,0,0,0.002407271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000540408,0,0,0.061066077,0.003078687,0,0,0,0,0,0,0,0,0,0,0,0,0.000393024,0,0.001228199,0,0,0,0,0,0,0,0,0,0.00016376,0,0,0,0,0,0,0,0,0,0,0.033014001,0,0,0,0,0,0.000294768,0,0,0.000360272,0,0,0,0,0.000294768,0,0.000360272,0,0.002210759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294768,0,0,0.001113568,0,0,0,0,0,0,0.000262016,0,0,0,0,0,0.000638664,0.001572095,0,0,0,0,0,0,0,0,0.860312781,0,0,0,0,0,0,0,0.000524032,0,0,0,0,0,0
LK16S011-270,0,0,0.003578399,0.021470397,0.006506181,0,0,0,0,0,0,0.001951854,0,0,0,0,0,0,0.033181522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05790501,0,0,0.196486662,0.007807417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004554327,0,0.011060507,0,0,0,0,0,0,0.209173715,0,0,0,0,0.00325309,0,0,0,0,0,0,0,0,0.003578399,0,0,0,0.006506181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00683149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033506831,0,0,0,0,0,0,0,0,0,0.341574496,0,0,0.02049447,0.006506181,0,0,0.013988289,0.006180872,0,0.003903709,0,0,0,0
LK16S011-271,0,0,0,0.074957411,0.003407155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222032936,0,0,0,0,0,0,0,0.010221465,0,0,0,0,0,0,0,0,0,0.007950028,0.060193072,0,0,0,0,0,0,0,0,0,0,0,0,0.007950028,0,0,0,0,0,0,0,0,0,0,0,0.01362862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007950028,0.01362862,0,0,0,0,0,0,0,0,0,0.011925043,0,0,0,0.224304373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153321976,0,0.009653606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010221465,0,0,0,0,0,0,0,0,0,0.158432709,0,0,0.010221465,0,0,0,0,0,0,0,0,0,0,0
LK16S011-272,0,0,0,0.118773946,0,0,0,0,0,0,0,0,0.034482759,0,0,0,0,0,0.153256705,0,0,0,0,0,0,0,0,0.019157088,0,0,0,0,0,0,0,0,0.172413793,0.153256705,0,0,0,0,0,0,0,0,0,0,0,0,0.042145594,0,0,0,0,0,0.01532567,0,0,0,0,0,0,0,0.030651341,0,0,0,0,0,0,0,0,0,0,0,0.007662835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019157088,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0.019157088,0.019157088,0,0,0.019157088,0,0,0,0,0,0
LK16S011-273,0.00172516,0,0.00061998,0.012803925,0.010458785,0,0,0,0,0.002749474,0.00339641,0.000458246,0.005903283,0,0.001213003,0,0,0,0.00129387,0,0,0,0,0.001563427,0.011779611,0,0.000593024,0.042293385,0,0,0,0.002452962,0,0,0,0,0.157717397,0.043910723,0.000539113,0.000781713,0.016119467,0,0,0.045851528,0,0,0,0,0,0.000269556,0.000485201,0,0,0,0,0,0.003234676,0,0.00172516,0,0.005849372,0.001779072,0,0,0.036902259,0,0,0,0,0,0,0,0,0.008221467,0,0.001455604,0.001806027,0.000323468,0.004124212,0.001644293,0.000727802,0,0.225079519,0,0,0,0.020890614,0.000215645,0,0,0,0.019731522,0,0.00191385,0,0,0.007439754,0.003800744,0,0,0.007547577,0,0.001886894,0,0,0,0.083508545,0,0,0.001213003,0,0,0.017170737,0.030486819,0,0.001671249,0.025688716,0,0,0,0,0,0,0.00086258,0.009272737,0,0,0,0,0,0,0.008733624,0.009353604,0,0.000673891,0.06835948,0,0,0,0,0,0,0.021726239,0,0,0,0
LK16S011-274,0,0,0,0.008252703,0.001992032,0,0,0,0,0,0,0,0.030165054,0,0,0,0,0,0.009960159,0,0,0,0,0,0.015936255,0,0,0.056061468,0,0,0,0,0,0,0,0,0.221400114,0.042686397,0,0,0.008821855,0,0,0.045816733,0,0,0,0,0,0,0,0,0,0,0,0,0.016789983,0,0,0,0,0,0,0,0.001707456,0,0,0,0,0,0,0,0,0.018212863,0,0,0.00284576,0,0,0.002276608,0,0,0.276323278,0,0,0,0.011952191,0,0,0,0,0.035856574,0,0.003130336,0,0,0.015367103,0.00142288,0,0,0,0,0,0,0,0,0.09704041,0,0,0.016220831,0,0,0,0,0,0,0.033579966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006260672,0.011667615,0,0,0.0071144,0,0,0,0,0.001138304,0,0,0,0,0,0
LK16S011-275,0.000936639,0,0,0.014435262,0.004655647,0,0,0,0,0,0.001515152,0,0.005206612,0,0,0.001487603,0,0,0.00261708,0,0,0,0,0.001983471,0.012506887,0,0.001101928,0.049641873,0,0,0,0.000964187,0,0,0,0,0.130358127,0.033112948,0.000110193,0.000385675,0.012754821,0,0,0.046914601,0,0,0,0,0,0,0.000550964,0.00077135,0.000275482,0,0,0,0.004104683,0,0.001294766,0,0.00369146,0.00046832,0,0,0.030661157,0,0,0,0,0,0.009807163,0,0,0.006556474,0,0,0.00046832,0.000440771,0.001790634,0.002451791,0,0,0.248402204,0,0,0,0.021487603,0.000716253,0,0,0,0.025702479,0,0.00137741,0,0,0.011928375,0.005206612,0,0.000358127,0.017933884,0,0.000661157,0,0,0,0.149779614,0,0,0.001735537,0,0,0.006033058,0.010220386,0,0.000661157,0.036363636,0,0,0,0,0.001349862,0,0,0.005619835,0,0,0,0,0,0,0.009889807,0.01184573,0,0,0.035977961,0,0,0,0,0.000881543,0,0.01184573,0,0,0,0
LK16S011-276,0,0,0,0.164179104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319402985,0,0,0,0,0,0,0,0,0.065671642,0,0,0,0,0,0,0,0,0.044776119,0,0,0,0,0,0,0.008955224,0,0,0,0,0,0,0.155223881,0,0,0,0,0,0.020895522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050746269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03880597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107462687,0,0,0.023880597,0,0,0,0,0,0,0,0,0,0,0
LK16S011-277,0.000613678,0,0,0.014752811,0.0029702,0,0,0,0,0,0.001030978,0.000294565,0.005203986,0,0,0,0,0,0.003706613,0,0,0,0,0.002111051,0.018533065,0,0.000270018,0.061539594,0.000122736,0,0,0,0,0,0.000122736,0,0.162722765,0.017060239,0.000245471,0.000711866,0.01789484,0,0,0.058986695,0,0,0,0,0,0,0.000540036,0,0,0,0,0,0.004271196,0,0,0,0.003608425,0.003755707,0,0,0.020398645,0,0,0,0,0,0,0,0,0.004614856,0,0.000859149,0.000490942,0,0.00314203,0.00186558,0,0,0.295473514,0,0,0,0.017281163,0.000441848,0,0,0,0.027934607,0,0,0,0,0.009524277,0,0.000564583,0,0.014360057,0,0.001202808,0,0,0,0.118120674,0,0,0.000417301,0,0,0.00652953,0.010088861,0,0,0.01917129,0,0,0,0,0.000490942,0,0,0.004025725,0,0,0,0,0,0,0.002528352,0.008714223,0,0.000196377,0.038367127,0,0,0,0,0,0,0.01212627,0,0,0,0
LK16S011-278,0,0,0,0.00352399,0,0,0,0,0,0,0,0,0.426402819,0,0,0,0,0,0.019788561,0,0,0,0,0,0,0,0,0.005150447,0,0,0,0,0,0,0,0,0.022499322,0.004337219,0,0,0,0,0,0.004066143,0,0,0,0,0,0,0,0,0,0,0,0,0.279208458,0,0,0,0,0,0,0,0.001626457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017077799,0,0,0,0,0,0,0,0,0.011114123,0,0,0,0,0,0,0,0,0.004337219,0,0,0,0,0,0.012198428,0,0,0.163730008,0,0,0.018162104,0,0,0,0.004066143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002710762,0,0,0,0,0,0,0,0,0,0,0
LK16S011-279,0,0,0.000289622,0.13390185,0.001834272,0.001319389,0,0,0,0.000386163,0,0,0.032502011,0,0.002123894,0,0,0.001029767,0.01226066,0.001126307,0,0,0.002670957,0,0.002574417,0,0,0.034432824,0,0,0,0,0,0,0,0,0.077264682,0.17998391,0.002381335,0,0.003250201,0,0,0.005213194,0,0,0.000225261,0,0,0,0.001415929,0.000675784,0.000353982,0.000675784,0,0.001737731,0.014094932,0.001383749,0,0,0.005663717,0,0.001769912,0,0.006854385,0,0,0,0,0.000579244,0,0,0,0.001029767,0,0,0.017280772,0.002252615,0.000675784,0.004859212,0,0.000611424,0.001383749,0,0,0,0.038777152,0.005824618,0,0,0,0.10149638,0,0.000193081,0,0,0,0,0.000772325,0.000836685,0.010394208,0,0,0,0,0,0.068769107,0,0,0.00148029,0,0,0,0.000386163,0,0.002188254,0.08466613,0,0,0,0,0.002027353,0.000997586,0,0.000707965,0,0,0,0,0.000514883,0,0,0.075076428,0.00151247,0,0.035301689,0.002381335,0,0,0,0.003346742,0,0.004279968,0,0,0,0
LK16S011-280,0,0,0,0.124930545,0.001754642,0,0,0,0,0,0,0.001432958,0.026027197,0,0.00014622,0,0,0,0.003684749,0,0,0,0.001491446,0,0.001432958,0,0.001140518,0.012896622,0.000350928,0,0,0,0,0.002105571,0.000584881,0,0.13835356,0.127562509,0.00731101,0,0.00426963,0.002047083,0,0.002485744,0,0,0,0,0,0,0.000584881,0,0,0.001432958,0,0.000116976,0.02120193,0.000233952,0,0,0.009153385,0,0.00166691,0,0.005088463,0,0.00122825,0,0,0.000497149,0,0,0,0.006404445,0,0,0.003450797,0,0.000204708,0.003099868,0,0,0.002544232,0,0,0.000467905,0.016464395,0.001930107,0,0,0,0.14218453,0,0,0,0.000497149,0,0,0,0.000994297,0.0112882,0,0.00029244,0,0,0.000643369,0.066881123,0,0,0.004240386,0,0,0.00122825,0.002339523,0,0,0.03357216,0,0,0,0,0,0.002076327,0.001257494,0.007691183,0.003275333,0,0,0.000204708,0,0,0,0.055271238,0.000526393,0,0.035034362,0,0.001199006,0,0.002193303,0.089837696,0,0.001491446,0,0,0,0
LK16S011-281,0,0,0.001598977,0.014710585,0.020466901,0,0,0,0,0,0.010233451,0,0,0,0.016629357,0,0,0,0.031659738,0,0,0,0,0,0,0,0,0.006076111,0,0,0,0,0,0,0,0,0.042532779,0.027502398,0,0,0.001279181,0,0,0.013751199,0,0,0,0,0,0,0.002558363,0,0,0,0,0,0.002558363,0,0,0,0.010873041,0,0.008634474,0,0.140070355,0,0,0,0,0,0,0,0,0,0,0.002238567,0,0,0,0,0,0,0.033258714,0,0,0,0.003837544,0,0,0,0,0.01439079,0,0,0,0,0,0,0,0,0.161816437,0,0,0,0,0,0,0,0,0,0,0,0,0.094659418,0,0,0.004157339,0,0,0,0,0,0,0,0.01439079,0,0,0,0,0,0,0,0.007035497,0,0.002558363,0.162775823,0.002558363,0,0,0,0.001279181,0,0.143907899,0,0,0,0
